Date,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,city
2015-12-04,201501GD10958,533420.0,182710.0,-0.078083,51.527548,1,3,2,1,6,17:25,4,E09000012,3,10,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033706,London
2015-12-04,2015331502020,439291.0,296576.0,-1.421779,52.565601,33,2,1,1,6,04:13,361,E10000018,5,6101,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01025817,Hinckley and Bosworth
2015-12-04,201501CW11830,528350.0,179220.0,-0.152397,51.497358,1,3,2,3,6,00:18,1,E09000033,4,310,2,30,6,4,6,0,0,0,4,1,2,0,0,1,1,E01004690,City of Westminster
2015-12-04,2015331502062,449029.0,292262.0,-1.278763,52.526033,33,3,2,1,6,19:00,360,E10000018,4,4114,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025662,
2015-12-04,201501PY20840,540930.0,170120.0,0.02509,51.412593,1,3,1,1,6,20:01,19,E09000006,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000820,London
2015-12-04,201543R066125,495764.0,180478.0,-0.621315,51.515119,43,2,2,1,6,18:05,473,E06000039,6,7302,6,30,3,4,3,4,0,0,4,1,1,0,0,1,1,E01016486,
2015-12-04,2015460264561,622730.0,136800.0,1.179007,51.08725,46,3,2,1,6,17:30,539,E10000016,3,259,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01024502,Folkestone and Hythe
2015-12-04,201501JC30782,538090.0,189330.0,-0.008209,51.585913,1,3,1,1,6,15:45,13,E09000031,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004410,London
2015-12-04,2015200035675,412611.0,289811.0,-1.815634,52.506052,20,2,1,1,6,09:11,300,E08000025,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01009079,Birmingham
2015-12-04,201501CW11831,529640.0,180670.0,-0.133292,51.510095,1,3,1,1,6,13:31,1,E09000033,3,4,2,30,6,4,3,4201,0,4,1,1,1,0,0,1,1,E01004736,City of Westminster
2015-12-04,201501GD10961,533650.0,187150.0,-0.073085,51.567393,1,3,1,1,6,08:10,4,E09000012,3,10,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001800,London
2015-12-04,2015450034949,493377.0,132108.0,-0.668344,51.080705,45,3,1,1,6,17:20,517,E10000030,4,2131,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01030869,Waverley
2015-12-04,2015160C07911,493147.0,429985.0,-0.588646,53.757908,16,3,2,1,6,10:30,231,E06000011,3,63,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01012969,
2015-12-04,2015621502104,270549.0,198142.0,-3.873219,51.667098,62,3,1,1,6,15:41,745,W06000011,4,4291,6,30,3,4,6,0,0,0,1,8,1,0,0,1,1,W01000801,Swansea
2015-12-04,201514K320415,430543.0,391038.0,-1.54194,53.41527,14,3,2,1,6,09:00,215,E08000019,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01008128,Sheffield
2015-12-04,201543P035125,454024.0,226551.0,-1.215623,51.934854,43,2,2,3,6,11:16,481,E10000025,4,430,6,60,0,-1,-1,0,0,0,1,1,1,0,2,2,1,E01028477,Cherwell
2015-12-04,201514K320315,432265.0,385386.0,-1.516609,53.364366,14,3,2,1,6,16:45,215,E08000019,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01007934,Sheffield
2015-12-04,201501HT21219,535940.0,182220.0,-0.041968,51.522544,1,3,2,1,6,20:20,5,E09000030,5,0,6,30,3,4,3,11,0,8,4,1,1,0,0,1,1,E01004262,London
2015-12-04,2015450034889,513958.0,164743.0,-0.364284,51.370322,45,3,2,1,6,13:07,510,E10000030,3,307,7,30,3,2,3,244,0,0,1,1,2,0,0,1,1,E01030307,Elmbridge
2015-12-04,201501EK41183,525510.0,184540.0,-0.191395,51.545806,1,3,2,1,6,00:20,2,E09000007,4,510,6,20,3,4,6,0,0,4,4,2,2,0,0,1,1,E01000968,London
2015-12-04,2015460264700,635210.0,170750.0,1.379165,51.38702,46,3,2,1,6,08:45,541,E10000016,4,2055,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01024676,
2015-12-04,2015460264706,620830.0,151210.0,1.160755,51.217362,46,3,1,1,6,08:29,531,E10000016,3,2,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024043,Canterbury
2015-12-04,201501HT21227,537750.0,180980.0,-0.01638,51.510963,1,3,2,1,6,22:50,5,E09000030,3,13,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004257,London
2015-12-04,2015551501496,387172.0,121450.0,-2.184153,50.992302,55,2,1,1,6,10:21,642,E10000009,3,350,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020460,
2015-12-04,201501PL61011,538120.0,175080.0,-0.013357,51.457855,1,3,1,4,6,13:23,7,E09000023,3,21,3,30,6,2,3,21,0,5,1,1,1,0,0,1,1,E01033341,London
2015-12-04,2015551501497,399175.0,95765.0,-2.013063,50.761476,55,3,2,1,6,09:03,647,E10000009,5,64,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01020387,
2015-12-04,2015220039637,346958.0,324193.0,-2.788392,52.812658,22,2,2,1,6,09:10,286,E06000051,3,528,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,E01028862,
2015-12-04,2015440421159,435003.0,114637.0,-1.503298,50.930128,44,2,3,1,6,08:20,496,E10000014,3,36,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01023079,Southampton
2015-12-04,2015100759115,436078.0,565137.0,-1.437836,54.979539,10,3,1,1,6,09:44,149,E08000023,5,408,6,30,3,4,6,3127,0,4,1,1,2,0,0,1,1,E01008679,South Tyneside
2015-12-04,201501EO40866,532220.0,184770.0,-0.094598,51.546342,1,3,1,1,6,15:47,3,E09000019,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002717,London
2015-12-04,201543N016125,481860.0,214009.0,-0.813794,51.818722,43,3,1,1,6,18:10,476,E10000002,6,2216,6,30,8,4,6,2216,0,0,7,9,1,0,0,1,2,E01032961,
2015-12-04,201543W026125,474143.0,169775.0,-0.935076,51.422147,43,3,2,1,6,19:55,475,E06000041,6,7504,1,30,1,4,6,7504,0,0,4,1,1,0,0,1,2,E01016649,
2015-12-04,2015331501982,459419.0,304431.0,-1.123458,52.634386,33,3,2,1,6,15:24,364,E06000016,3,594,3,30,6,2,6,313,0,5,1,1,1,0,0,1,1,E01032872,Leicester
2015-12-04,2015331501977,447201.0,316900.0,-1.302191,52.747667,33,2,2,2,6,09:30,362,E10000018,5,7207,6,60,6,4,5,7204,0,0,1,1,2,0,0,2,1,E01025744,Charnwood
2015-12-04,2015331501976,454861.0,311374.0,-1.189646,52.697274,33,3,2,1,6,09:26,362,E10000018,5,3208,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01025738,Charnwood
2015-12-04,201514C130315,445370.0,398555.0,-1.317799,53.481768,14,3,1,1,6,18:09,213,E08000018,6,0,6,30,0,-1,-1,0,0,0,4,4,1,0,0,1,1,E01007793,Rotherham
2015-12-04,201514C130215,446801.0,395544.0,-1.296684,53.454581,14,3,2,1,6,06:10,213,E08000018,3,630,6,40,3,4,6,0,0,0,4,9,2,0,0,1,2,E01007720,Rotherham
2015-12-04,2015230037066,432122.0,265484.0,-1.530515,52.286561,23,3,1,1,6,20:05,294,E10000031,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01031336,
2015-12-04,2015200035416,409644.0,290335.0,-1.859331,52.510822,20,2,1,1,6,22:44,300,E08000025,6,0,6,30,1,2,6,0,0,0,4,1,2,0,0,1,2,E01009413,Birmingham
2015-12-04,201501LX51402,530890.0,174460.0,-0.117589,51.454,1,3,2,1,6,16:50,9,E09000022,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003178,London
2015-12-04,2015220039402,401046.0,273032.0,-1.986066,52.35535,22,3,5,1,6,19:50,270,E10000034,1,42,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01032124,
2015-12-04,2015450034913,501881.0,158723.0,-0.539437,51.318502,45,3,3,1,6,17:50,518,E10000030,5,144,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01030989,
2015-12-04,2015100741415,439737.0,556974.0,-1.381796,54.905911,10,2,1,4,6,14:20,150,E08000024,5,555,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01008703,Sunderland
2015-12-04,2015460264660,563500.0,171410.0,0.349953,51.418129,46,3,3,2,6,20:04,535,E10000016,3,2,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01024269,Gravesham
2015-12-04,2015200035589,405313.0,289238.0,-1.923163,52.501019,20,1,1,1,6,17:38,300,E08000025,3,41,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01009355,Birmingham
2015-12-04,201501EO40887,529150.0,185860.0,-0.138447,51.556847,1,3,2,2,6,21:55,3,E09000019,3,400,6,20,7,2,5,0,0,5,4,4,1,0,0,1,1,E01000921,London
2015-12-04,2015551501498,407999.0,94696.0,-1.887977,50.75181,55,3,2,1,6,14:45,640,E06000028,5,318,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01015358,
2015-12-04,2015230041167,429522.0,300441.0,-1.565551,52.600961,23,3,2,2,6,17:44,290,E10000031,4,5000,6,60,3,4,6,0,0,0,6,1,2,0,0,2,1,E01031017,North Warwickshire
2015-12-04,2015230041041,450263.0,275459.0,-1.263101,52.374875,23,3,2,1,6,08:10,292,E10000031,4,5414,1,30,1,4,6,0,0,4,1,1,2,0,0,1,2,E01031173,
2015-12-04,201531A275015,456688.0,368057.0,-1.152719,53.206568,31,3,1,1,6,14:15,344,E10000024,3,60,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01028223,Mansfield
2015-12-04,2015200036100,406518.0,284583.0,-1.905501,52.459158,20,3,2,1,6,18:54,300,E08000025,6,0,6,30,5,4,6,0,0,0,4,1,1,0,0,1,1,E01008984,Birmingham
2015-12-04,2015200036255,403053.0,297053.0,-1.956386,52.571292,20,3,2,1,6,17:26,307,E08000030,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010332,
2015-12-04,2015405DA1083,501479.0,230851.0,-0.524307,51.966882,40,3,2,1,6,09:14,424,E06000056,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01017620,
2015-12-04,201550GA2Q039,201880.0,52141.0,-4.78536,50.335797,50,3,1,1,6,08:50,596,E06000052,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01019043,
2015-12-04,2015450035825,498593.0,139721.0,-0.591826,51.148269,45,3,2,1,6,12:17,517,E10000030,6,170,9,30,9,4,5,32,0,0,1,1,2,7,0,2,1,E01030864,Waverley
2015-12-04,201531D265715,457779.0,333051.0,-1.142652,52.891814,31,2,2,3,6,11:37,347,E10000024,3,60,6,40,6,2,6,0,0,5,1,1,1,0,0,1,1,E01028404,Rushcliffe
2015-12-04,2015230039412,420392.0,254969.0,-1.703104,52.192587,23,3,2,1,6,19:30,293,E10000031,3,3400,2,30,5,4,6,0,0,4,4,1,1,0,0,2,1,E01031234,Stratford-on-Avon
2015-12-04,201501YR99009,533830.0,188390.0,-0.070017,51.578493,1,3,2,2,6,10:16,31,E09000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002051,London
2015-12-04,2015200036443,399667.0,298790.0,-2.006348,52.586915,20,3,1,1,6,17:40,307,E08000030,3,454,3,30,3,2,6,0,0,4,4,1,2,0,0,1,1,E01010362,
2015-12-04,201501SX21238,523770.0,187810.0,-0.215324,51.575577,1,3,2,1,6,10:40,30,E09000003,3,41,7,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000221,London
2015-12-04,2015450035575,507652.0,167437.0,-0.454023,51.395766,45,2,1,1,6,15:50,40,E10000030,6,6281,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01030730,Spelthorne
2015-12-04,2015450035561,488065.0,134899.0,-0.743477,51.106635,45,2,1,1,6,11:47,517,E10000030,3,3,1,70,1,4,3,3,0,0,1,1,1,0,0,2,1,E01030929,Waverley
2015-12-04,2015450035559,529097.0,146528.0,-0.153491,51.203385,45,3,2,1,6,11:35,513,E10000030,5,65,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01030629,Reigate and Banstead
2015-12-04,201550GA2S011,205473.0,52908.0,-4.735329,50.343885,50,2,2,2,6,12:39,596,E06000052,3,3082,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019017,
2015-12-04,201506K009512,369350.0,409780.0,-2.464439,53.583705,6,3,2,1,6,14:00,100,E08000001,6,0,6,30,3,3,6,0,0,0,1,1,2,0,0,1,1,E01004843,Bolton
2015-12-04,2015100748515,431674.0,569028.0,-1.506214,55.014801,10,3,3,1,6,16:15,148,E08000022,3,19,3,70,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01008488,North Tyneside
2015-12-04,201531A264215,453725.0,360437.0,-1.198354,53.138386,31,3,2,1,6,06:55,344,E10000024,3,60,6,30,3,2,6,0,0,5,4,4,2,0,0,1,2,E01028270,Mansfield
2015-12-04,2015120214947,461547.0,432322.0,-1.067395,53.783593,12,3,3,1,6,14:54,187,E10000023,3,19,6,30,3,4,3,1041,1,1,1,1,1,0,0,1,1,E01027909,Selby
2015-12-04,2015521600281,346731.0,175181.0,-2.768346,51.473071,52,3,2,1,6,19:45,605,E06000024,6,0,6,60,0,-1,-1,0,0,0,6,4,2,0,0,1,1,E01014796,
2015-12-04,20154100E0614,523168.0,225361.0,-0.210723,51.91317,41,3,2,1,6,16:13,435,E10000015,3,602,3,40,1,4,3,602,0,7,4,1,1,0,0,1,1,E01023776,Stevenage
2015-12-04,201531D256415,460124.0,332005.0,-1.107994,52.882156,31,2,3,4,6,16:30,347,E10000024,5,74,6,60,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01028409,Rushcliffe
2015-12-04,2015120215217,440005.0,462837.0,-1.390327,54.059936,12,1,2,1,6,20:04,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027647,
2015-12-04,201501YR90976,534360.0,190690.0,-0.061494,51.599035,1,3,2,1,6,22:47,31,E09000014,6,0,6,30,6,4,6,0,0,4,7,1,1,0,0,1,1,E01002076,London
2015-12-04,2015450035832,484052.0,148936.0,-0.797507,51.233429,45,3,2,1,6,10:46,517,E10000030,6,5353,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01030899,Waverley
2015-12-04,2015200036022,401606.0,294948.0,-1.977746,52.552374,20,2,2,1,6,11:48,305,E08000028,3,4031,3,40,3,4,6,0,0,0,1,1,1,0,0,1,2,E01009973,Sandwell
2015-12-04,2015170M13025,448871.0,515900.0,-1.246233,54.536021,17,2,1,1,6,10:20,243,E06000002,3,1032,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012046,
2015-12-04,2015300017010,416380.0,366810.0,-1.756264,53.19812,30,3,1,1,6,19:40,329,E10000007,4,5055,6,60,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01019617,Derbyshire Dales
2015-12-04,201501MM71005,533290.0,179510.0,-0.081165,51.498822,1,3,2,1,6,01:40,8,E09000028,3,2205,2,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01032646,London
2015-12-04,201501JI49008,544570.0,190320.0,0.085666,51.593185,1,3,1,1,6,08:30,14,E09000026,5,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01003701,London
2015-12-04,20154100C1151,505419.0,196178.0,-0.477516,51.654516,41,3,2,1,6,07:00,436,E10000015,6,328,6,30,3,4,6,576,0,0,6,8,2,0,0,1,1,E01023851,Three Rivers
2015-12-04,201531A265315,450712.0,355921.0,-1.244101,53.09809,31,3,1,1,6,20:19,340,E10000024,4,6021,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01027948,Ashfield
2015-12-04,201531A270715,452248.0,358596.0,-1.220729,53.121986,31,3,3,1,6,09:50,340,E10000024,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027973,Ashfield
2015-12-04,201501WW51044,528280.0,172840.0,-0.155719,51.440038,1,3,2,1,6,18:45,10,E09000032,3,24,6,30,3,4,6,0,0,4,4,4,1,0,0,1,1,E01004548,London
2015-12-04,201501YR99019,532340.0,190020.0,-0.090893,51.593492,1,3,2,1,6,20:40,31,E09000014,4,155,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01002084,London
2015-12-04,2015200036820,396891.0,286451.0,-2.047201,52.475979,20,3,2,1,6,21:15,305,E08000028,6,0,6,30,6,2,6,0,0,0,4,1,1,0,0,1,2,E01009931,Sandwell
2015-12-04,2015100744415,426888.0,556799.0,-1.582196,54.905192,10,3,2,2,6,20:05,146,E08000020,6,4015,1,30,1,4,6,4020,0,0,4,4,1,0,0,1,1,E01008223,Gateshead
2015-12-04,2015100743715,433795.0,560760.0,-1.474019,54.940367,10,3,2,2,6,18:08,149,E08000023,3,19,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01008629,South Tyneside
2015-12-04,201501HT21143,537060.0,182750.0,-0.025628,51.527036,1,3,2,1,6,16:30,5,E09000030,3,11,6,30,3,4,6,0,0,4,4,4,1,0,0,1,1,E01004267,London
2015-12-04,201514C131015,443012.0,392743.0,-1.354121,53.429728,14,2,1,1,6,14:22,213,E08000018,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01007714,Rotherham
2015-12-04,2015331502171,460779.0,307035.0,-1.102887,52.657642,33,3,2,1,6,17:30,364,E06000016,6,923,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,E01013741,Leicester
2015-12-04,2015230039262,417373.0,260530.0,-1.746984,52.242685,23,3,1,1,6,08:29,293,E10000031,3,3400,6,50,0,-1,-1,0,0,0,1,1,2,7,0,2,1,E01031195,Stratford-on-Avon
2015-12-04,2015300016994,426210.0,356430.0,-1.609968,53.104426,30,2,1,1,6,11:53,329,E10000007,3,5012,6,50,3,4,4,5023,0,0,1,1,1,0,0,2,1,E01019634,Derbyshire Dales
2015-12-04,2015300016989,438640.0,347080.0,-1.425435,53.019629,30,3,2,2,6,12:18,320,E10000007,4,6179,6,40,6,2,5,88,0,5,1,1,1,0,0,2,1,E01019448,Amber Valley
2015-12-04,2015230040959,418775.0,293533.0,-1.724613,52.539336,23,3,2,1,6,20:15,290,E10000031,3,446,1,60,1,4,3,4097,0,0,4,4,1,0,0,2,1,E01031023,North Warwickshire
2015-12-04,2015300016988,431540.0,332970.0,-1.53264,52.89326,30,3,2,1,6,11:48,323,E06000015,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013541,Derby
2015-12-04,2015450035225,498088.0,150465.0,-0.596112,51.244936,45,3,3,3,6,08:39,511,E10000030,3,3,3,50,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01030468,
2015-12-04,201514C130815,443654.0,389313.0,-1.344933,53.398846,14,3,4,3,6,16:05,213,E08000018,1,1,3,70,0,-1,-1,0,0,0,1,1,2,4,0,2,1,E01007701,Rotherham
2015-12-04,201501XH30860,504950.0,177270.0,-0.489934,51.484655,1,3,1,1,6,07:25,26,E09000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01002444,London
2015-12-04,201550AP2K001,155519.0,29677.0,-5.421234,50.116715,50,3,2,1,6,13:30,596,E06000052,3,394,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018990,
2015-12-04,2015170S13025,444732.0,523150.0,-1.309094,54.601552,17,3,3,1,6,08:50,245,E06000004,3,19,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01012210,
2015-12-04,201543P024125,466860.0,185940.0,-1.036745,51.568378,43,3,2,1,6,07:30,484,E10000025,6,316,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,2,E01028620,South Oxfordshire
2015-12-04,2015300016995,445560.0,340400.0,-1.323223,52.959043,30,3,1,1,6,19:30,324,E10000007,3,6096,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01019667,Erewash
2015-12-04,2015520508598,328719.0,133271.0,-3.019262,51.094299,52,3,2,1,6,09:00,607,E10000027,3,38,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01029143,Sedgemoor
2015-12-04,201514C134815,445336.0,399223.0,-1.318215,53.487775,14,3,2,1,6,17:34,213,E08000018,3,6022,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01007796,Rotherham
2015-12-04,201501GD10972,533540.0,185060.0,-0.075464,51.548637,1,3,1,1,6,11:28,4,E09000012,3,10,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01033699,London
2015-12-04,2015200037177,412620.0,284858.0,-1.815687,52.461524,20,3,2,1,6,07:14,300,E08000025,3,45,1,30,1,4,3,4040,0,0,4,1,1,0,0,1,1,E01008887,Birmingham
2015-12-04,201501XH30905,507520.0,182590.0,-0.451316,51.53199,1,3,2,1,6,18:31,26,E09000017,3,4020,3,40,3,4,6,0,0,0,4,1,1,0,0,1,2,E01002410,London
2015-12-04,2015530035549,395306.0,224170.0,-2.069653,51.916037,53,3,1,1,6,17:37,620,E10000013,3,435,1,30,1,4,4,4075,0,0,1,1,2,0,0,2,1,E01022143,
2015-12-04,2015300016998,442880.0,367300.0,-1.359539,53.201054,30,3,1,1,6,21:47,327,E10000007,3,617,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01019798,North East Derbyshire
2015-12-04,201501XH30873,506510.0,186180.0,-0.464785,51.564448,1,3,2,1,6,20:30,26,E09000017,5,0,6,30,8,4,6,0,0,0,7,9,1,0,0,1,2,E01002461,London
2015-12-04,2015230039360,410855.0,256745.0,-1.842563,52.208822,23,3,1,1,6,04:35,293,E10000031,3,46,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01031208,Stratford-on-Avon
2015-12-04,201501MM79083,535400.0,175060.0,-0.05249,51.458332,1,3,2,1,6,07:37,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004020,London
2015-12-04,201501MM79084,533470.0,178460.0,-0.07897,51.489344,1,3,1,2,6,12:14,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003966,London
2015-12-04,2015450035488,503777.0,165043.0,-0.510399,51.374968,45,3,2,1,6,20:20,514,E10000030,3,320,1,50,1,4,1,25,0,0,4,1,1,0,0,2,1,E01030662,Runnymede
2015-12-04,2015200037636,407689.0,279718.0,-1.888378,52.415407,20,3,2,1,6,08:15,300,E08000025,6,0,3,40,0,-1,-1,0,0,0,1,8,2,0,0,1,2,E01008971,Birmingham
2015-12-04,2015200038078,398853.0,278022.0,-2.018284,52.40021,20,3,2,1,6,07:56,300,E08000025,6,0,7,30,5,4,6,0,0,0,1,1,1,0,0,1,1,E01009160,Birmingham
2015-12-04,201514K341315,437580.0,391643.0,-1.436001,53.420255,14,3,2,2,6,15:20,215,E08000019,6,0,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,1,E01007848,Sheffield
2015-12-04,2015300016997,448070.0,332350.0,-1.28705,52.886467,30,3,2,1,6,18:15,324,E10000007,4,6002,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01019705,Erewash
2015-12-04,2015200035447,410726.0,283076.0,-1.84362,52.445544,20,3,3,1,6,12:57,300,E08000025,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01009014,Birmingham
2015-12-04,201504SB15254,340120.0,407230.0,-2.90542,53.558259,4,3,2,1,6,17:20,84,E10000017,3,59,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01025476,West Lancashire
2015-12-04,2015480036256,531940.0,181110.0,-0.100004,51.513517,48,2,1,2,6,12:22,570,E09000001,5,0,6,20,3,4,6,0,0,8,1,1,1,0,0,1,1,E01032739,
2015-12-04,201504EG15256,383910.0,435050.0,-2.245835,53.811485,4,3,2,1,6,11:55,77,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024896,Burnley
2015-12-04,2015210034935,379244.0,339103.0,-2.310355,52.948903,21,3,2,2,6,08:26,253,E10000028,3,51,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01029570,
2015-12-04,201501TX20973,513570.0,175460.0,-0.366425,51.466723,1,3,2,1,6,12:45,25,E09000018,3,315,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01002648,London
2015-12-04,2015480036396,531890.0,181140.0,-0.100713,51.513798,48,3,1,2,6,15:40,570,E09000001,5,0,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1,E01032739,
2015-12-04,2015440422150,465189.0,99833.0,-1.076447,50.794405,44,3,2,1,6,10:27,498,E06000044,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01017022,Portsmouth
2015-12-04,201550DE2I062,291621.0,92374.0,-3.536691,50.720853,50,3,2,1,6,15:49,581,E10000008,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01020018,Exeter
2015-12-04,2015460264755,551370.0,168760.0,0.174518,51.397685,46,3,2,1,6,13:00,538,E10000016,4,2173,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01024480,Sevenoaks
2015-12-04,201504SC15331,359200.0,418480.0,-2.618888,53.661205,4,3,3,3,6,17:25,73,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024929,Chorley
2015-12-04,2015450034834,498511.0,169260.0,-0.584863,51.413811,45,3,4,5,6,16:25,514,E10000030,3,30,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01030692,Runnymede
2015-12-04,201501CW11840,529730.0,177990.0,-0.13298,51.48599,1,3,2,2,6,21:32,1,E09000033,3,3212,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004738,City of Westminster
2015-12-04,2015621502111,318570.0,176009.0,-3.173917,51.477157,62,3,2,2,6,10:54,741,W06000015,3,470,6,30,9,2,3,4160,0,5,1,1,2,0,0,1,1,W01001941,Cardiff
2015-12-04,2015621502109,299825.0,182154.0,-3.445493,51.529379,62,2,1,1,6,02:20,744,W06000016,6,0,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,W01001161,
2015-12-04,2015210034908,396368.0,340567.0,-2.055519,52.962456,21,3,2,2,6,17:20,256,E10000028,3,50,3,70,1,4,3,521,0,0,4,1,1,0,0,1,1,E01029799,Staffordshire Moorlands
2015-12-04,201514K310715,436526.0,387705.0,-1.452314,53.384933,14,3,2,1,6,14:20,215,E08000019,3,57,3,40,0,-1,-1,0,0,0,1,9,1,0,0,1,2,E01007885,Sheffield
2015-12-04,201506A009801,383660.0,403270.0,-2.247947,53.525836,6,2,2,1,6,17:35,102,E08000003,3,576,6,30,6,2,5,0,0,8,4,1,1,0,0,1,1,E01005160,Manchester
